CompanyId,CompanyName,FleetId,LocationId,LocationName,StockType,TyreId,TyreSerialNumber,ProductName,LastKnownPressure,LastKnownTreadDepth,TyreInitialTreadDepth,TyreMountMileage,TyreMileage,TyreLifeName,TyreCode,TyreMountDate,LastMountedVehicle
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,85373a43-db98-49bb-a28e-fb626171ebc8,43016,Super Cargo SC519 11R22.5,6.48106,2,15,248310,0,New,,10/13/2021 5:00:00 PM +00:00,F3A937
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,2db7b524-91b8-414e-8ad1-6ef89cff8f08,43015,Super Cargo SC519 11R22.5,6.34317,3,15,248310,0,New,,10/13/2021 5:00:00 PM +00:00,F3A937
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,5aa3c7c4-c194-4e86-a614-8d79520d8cb0,53029,ARMKING RK29 11R22.5,,4,20,91788,31291,,,5/26/2021 5:00:00 PM +00:00,AYK702
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,244a5de2-a427-4f44-b144-9d01ac1cb41e,53032,ARMKING RK29 11R22.5,,3,20,91788,31291,,,5/26/2021 5:00:00 PM +00:00,AYK702
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,911ef15d-5e87-4f1c-b0d5-aaede31872ef,53030,ARMKING RK29 11R22.5,,3,20,91788,31291,,,5/26/2021 5:00:00 PM +00:00,AYK702
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,b9b3f247-7340-4072-9495-165afc797069,AYK702020101,Sinproducto2,,0,25,,0,New,,,AYK702
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,1c5dc6ed-9c66-4966-bad6-b15afe4b28be,53031,ARMKING RK29 11R22.5,,4,20,91788,31291,,,5/26/2021 5:00:00 PM +00:00,AYK702
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,8fca385f-476b-474b-b236-15049864c400,AYK702020301,Sinproducto2,,0,25,,0,New,,,AYK702
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,485363a4-202a-4c49-a289-496f6022af9c,AYK702020201,Sinproducto2,,0,25,,0,New,,,AYK702
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,196064e0-50a8-4453-9c4e-bac9ae3feb02,AYK702020401,Sinproducto2,,0,25,,0,New,,,AYK702
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,20317132-359a-4f64-99e4-dda94572b72f,BFO814010101,Sinproducto,6.75685,3,15,,12574,New,,,BFO814
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,9a0b0928-62e8-42ab-9078-28629b050ef8,33008,ROADLUX R305 11R22.5,6.75685,2.6,25,2900,7979,New,,4/4/2021 4:59:42 PM +00:00,BFO814
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,ceea084c-4e3e-442a-9fb3-cf3746e4604b,BFO814010401,Sinproducto,6.75685,8,15,,12574,New,,,BFO814
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,3302819e-d64e-4bb2-9d92-27703b845bdc,33007,ROADLUX R305 11R22.5,,2.6,25,2900,7979,New,,4/4/2021 4:59:42 PM +00:00,BFO814
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,59bf72c1-11bd-455f-922e-005e200557bd,33006,ROADLUX R305 11R22.5,6.75685,2.4,25,2900,7979,New,,4/4/2021 4:59:42 PM +00:00,BFO814
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,56cfd6b6-dc99-4fee-afd8-ce1fa62b956f,33005,ROADLUX R305 11R22.5,1.37895,4,25,2900,7979,New,,4/4/2021 4:59:42 PM +00:00,BFO814
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,6ae2a404-1d89-4898-9159-cd7fe8102f94,BFO814020201,Sinproducto,,6,15,,0,New,,,BFO814
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,56368573-6026-445a-bf71-e24c2fa1e060,BFO814020101,Sinproducto,6.8258,6,15,,0,New,,,BFO814
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,d6de2565-8980-41b2-8a2a-4b17ba597e7f,BFO814020301,Sinproducto,,5,15,,0,New,,,BFO814
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,595fb2d1-8290-4877-863f-7d060af93576,BFO814020401,Sinproducto,5.79159,8,15,,0,New,,,BFO814
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,eeb8d39c-7b08-4c0d-b1fa-5fcfd3cab716,F3C948010101,Sinproducto2,,0,0,,0,New,,,F3C948
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,d06b1b55-582e-43c8-b545-378335797843,F3C948010401,Sinproducto2,,0,0,,0,New,,,F3C948
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,cad49721-0fbd-4c87-ad3d-4bb66b7e9e1d,F3C948030201,Sinproducto2,,0,0,,0,New,,,F3C948
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,d2466374-7d80-476e-9b83-73cda82ae3ea,F3C948030101,Sinproducto2,,0,0,,0,New,,,F3C948
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,dd1d29b6-1ce8-4d8e-ba76-1ed1626b5bcd,F3C948030401,Sinproducto2,,0,0,,0,New,,,F3C948
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,59e6ad62-6f23-43cc-b5bf-bb58a01ebfb9,F3C948030301,Sinproducto2,,0,0,,0,New,,,F3C948
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,e3568d74-e7ff-4717-a13c-03964c123583,F3C948020201,Sinproducto2,,0,0,,0,New,,,F3C948
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,c348cb13-9b5b-452a-98fb-1517d91242ad,F3C948020101,Sinproducto2,,0,0,,0,New,,,F3C948
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,95afe879-35c9-4d4f-beb6-3ec5e79d2482,F3C948020301,Sinproducto2,,0,0,,0,New,,,F3C948
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,1b5acb83-1cd3-48c8-97e8-79b805afd25f,F3C948020401,Sinproducto2,,0,0,,0,New,,,F3C948
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForServiceStock,519001df-68e2-48b9-9c95-be485f19f0f1,BCD828010101,Sinproducto2,6.55001,9.1,15,,30844,New,,,BCD828
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForServiceStock,20b01c6c-22b2-4f5f-85fd-746e67443756,BCD828010401,Sinproducto2,6.34317,11,15,,30844,New,,,BCD828
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,eb6cb24e-4947-4ed3-98b2-e2b64467f9a9,63047,ARMKING RK29 11R22.5,7.9979,12.2,20,27829,10248,New,,,BCD828
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,bf3982d3-f96e-4614-a687-195306d03eda,63046,ARMKING RK29 11R22.5,,11,20,27829,10248,New,,,BCD828
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,c642c202-105c-4817-8a5d-4b092b38425e,63045,ARMKING RK29 11R22.5,,10.1,20,27829,10248,New,,,BCD828
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,7b867efd-8cca-40a2-8314-4a9d7817b3a0,BCD828020101,Sinproducto,4.41264,1.8,15,,0,New,,,BCD828
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,608c91c9-4683-44f3-8b1f-c50b6551284f,63048,ARMKING RK29 11R22.5,5.92948,11.3,20,27829,10248,New,,,BCD828
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,ed65c0e4-ac29-4256-977f-342468422de1,BCD828020301,Sinproducto,,4,15,,0,New,,,BCD828
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,2b02ac1d-5729-46d9-adf2-47f230d7e9dc,BCD828020201,Sinproducto,,2.9,15,,0,New,,,BCD828
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,6a9847aa-37b0-420d-bf8e-d1198dc61d65,BCD828020401,Sinproducto,7.23948,1.2,15,,0,New,,,BCD828
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,dfcb1dc1-54f2-4090-b0f2-db1d5e21c873,33009,Super Cargo SC519 11R22.5,6.75685,2.7,15,170354,25575,New,,4/15/2021 5:00:01 PM +00:00,ALU731
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,e9a0c13e-8726-4828-8876-90542013c7a9,33011,Super Cargo SC519 11R22.5,7.10159,6.3,15,170354,25575,New,,4/15/2021 5:00:01 PM +00:00,ALU731
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForServiceStock,33409e07-9c2e-491c-94f3-11b49bbdfc55,ALU731030201,Sinproducto2,,7.5,25,,183271,New,,,ALU731
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForServiceStock,55dd20a4-d1b1-4dbf-9585-cbfffd4769f8,ALU731030101,Sinproducto2,,5.8,25,,183271,New,,,ALU731
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForServiceStock,23ed7875-7ce5-4533-95f6-4be0ac324508,ALU731030301,Sinproducto2,,8.9,25,,183271,New,,,ALU731
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForServiceStock,b10fc482-392f-4a20-b6c0-fbb3c650fe69,ALU731030401,Sinproducto2,,9.4,25,,183271,New,,,ALU731
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,338b6617-2a0b-4b61-875f-ac07a8dd6c80,ALU731020101,Sinproducto2,6.8258,2.2,25,,0,New,,,ALU731
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,b20f3e98-8ade-4875-a753-20bbcf267630,ALU731020201,Sinproducto2,,3.5,25,,0,New,,,ALU731
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,ce63ca7f-7fc0-4fbc-9d86-6ddbb5afbcee,ALU731020301,Sinproducto2,,3.9,25,,0,New,,,ALU731
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,af7f67b3-cde3-456a-91c4-3811a4f7a302,ALU731020401,Sinproducto2,6.48106,3.6,25,,0,New,,,ALU731
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,9554dfce-f17a-48c0-ae31-48fe42ba0c2f,AYJ931010101,Super Cargo SC519 11R22.5,6.27422,8.8,25,,0,New,,,AYJ931
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,c73f4b73-7214-487e-a0f6-2a9495431cdc,AYJ931010401,Super Cargo SC519 11R22.5,7.72211,9,25,,0,New,,,AYJ931
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,4c7bbae1-369b-4d1b-a302-39a585ba5f34,53033,ARMKING RK29 11R22.5,,5.6,20,97501,3249,New,,4/29/2021 4:59:49 PM +00:00,AYJ931
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,c3ab4bde-66dd-49ff-be00-ab942994d8c1,53034,ARMKING RK29 11R22.5,,7.3,20,97501,3249,New,,4/29/2021 4:59:49 PM +00:00,AYJ931
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,c4a7b6ca-1f1d-45d1-8431-2057dbada003,53036,ARMKING RK29 11R22.5,,5.8,20,97501,3249,New,,4/29/2021 4:59:49 PM +00:00,AYJ931
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,d4263eda-1c9a-4953-bb30-5d4da91a77c5,53035,ARMKING RK29 11R22.5,,5.5,20,97501,3249,New,,4/29/2021 4:59:49 PM +00:00,AYJ931
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,9f7115d3-7359-4ed9-9a14-738af9c516a9,AYJ931020101,ROADLUX R305 11R22.5,,4.7,25.00318,,0,New,,,AYJ931
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,07749fc5-cdc9-4e7b-bd6f-13cca9af7644,AYJ931020201,ROADLUX R305 11R22.5,,2.4,25.00318,,0,New,,,AYJ931
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,0c63142a-65fa-4ec4-9ff1-2e8560970623,AYJ931020301,ROADLUX R305 11R22.5,,0.9,25.00318,,0,New,,,AYJ931
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,5df1b4be-dbcf-489f-a0cc-5e83033ff5e3,AYJ931020401,ROADLUX R305 11R22.5,,2.9,25.00318,,0,New,,,AYJ931
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,a4fe242f-1f68-4c7b-a6ab-1f5e5c8f0bac,ADH825010101,Sinproducto2,,0,0,,0,New,,,CHANGEAXLE01_ADH825
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,56ceb2c6-2533-4fe2-aa21-bf81ed646f90,ADH825010401,Sinproducto2,,0,0,,0,New,,,CHANGEAXLE01_ADH825
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,b879046a-2ca6-45d9-b304-01dbc82d32f3,ADH825020201,Sinproducto2,,0,0,,0,New,,,CHANGEAXLE01_ADH825
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,c6ad4a4d-66f7-4937-8ee7-39587b134b7d,ADH825020101,Sinproducto2,,0,0,,0,New,,,CHANGEAXLE01_ADH825
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,ba4ffb98-933b-4143-9751-efb307218527,ADH825020401,Sinproducto2,,0,0,,0,New,,,CHANGEAXLE01_ADH825
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,99d3470d-7c57-4df6-add2-f3c1e1a66d22,ADH825020301,Sinproducto2,,0,0,,0,New,,,CHANGEAXLE01_ADH825
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForServiceStock,ef95499a-8ca5-42a5-95af-354051f2b554,AVO933010101,Sinproducto2,7.03264,2.5,15,,124177,New,,,AVO933
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForServiceStock,c634ffbe-c95a-47ba-90a7-6bfbdec28cce,AVO933010401,Sinproducto2,6.48106,3.9,15,,124177,New,,,AVO933
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,b0df0312-de84-42e3-a57e-8c78b7effdbc,43023,ARMKING RK29 11R22.5,6.89474,1.6,20,106206,8959,New,,4/27/2021 5:00:00 PM +00:00,AVO933
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,d92e7c66-e99e-473c-b268-378580eca546,43019,ARMKING RK29 11R22.5,,1.1,20,106206,8959,New,,4/27/2021 5:00:00 PM +00:00,AVO933
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,b82c8862-c3f2-48e6-b4bc-a4fdfec421b9,43022,ARMKING RK29 11R22.5,,0.6,20,106206,8959,New,,4/27/2021 5:00:00 PM +00:00,AVO933
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,a1f6c8a8-ad78-40d9-bf7b-98e5c62cae77,43021,ARMKING RK29 11R22.5,3.65421,1.6,20,106206,8959,New,,4/27/2021 5:00:00 PM +00:00,AVO933
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,173a5d00-06a2-4c2f-b9ae-4e26821ee2f6,AVO933020201,Sinproducto2,,0.6,0,,118003,New,,,AVO933
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,e8b6fe86-850f-4656-9582-520772d97a84,AVO933020101,Sinproducto2,,0.5,0,,118003,New,,,AVO933
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,0c9b3c75-c9d3-4640-aaee-65fc17cc3690,AVO933020401,Sinproducto2,,0.5,0,,118003,New,,,AVO933
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,b1217e02-5718-4d2d-93d2-83fdb8a58d17,AVO933020301,Sinproducto2,,0.7,0,,118003,New,,,AVO933
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,560c77ec-ce0a-4741-909b-bcd99e86b817,ARI758010101,Super Cargo SC519 11R22.5,7.17053,2.5,25,,183864,New,,,ARI758
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForServiceStock,d9fbc778-83fd-4e16-83ff-1b9bf32744b9,53025,ARMKING RK29 11R22.5,6.89474,9.1,20,171182,12682,,,5/23/2021 5:00:00 PM +00:00,ARI758
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,076cf4bb-5b63-403f-b98a-3d2e35756e16,ARI758010401,Super Cargo SC519 11R22.5,6.8258,4.5,25,,183864,New,,,ARI758
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,082d0e70-dfd9-436e-9d42-0d467ac96da9,53027,ARMKING RK29 11R22.5,,4.3,20,171182,6937,New,,5/23/2021 4:59:49 PM +00:00,ARI758
